TargetName	HUGOSymbol	TargetGroup	AnalyteType	Codeclass	Pooling	CorrelationToNegatives	GlobalOutliers
HPGD	HPGD	All Probes;Metabolism of lipids	RNA	Endogenous	02	0.912607223630471	0
ICAM2	ICAM2	All Probes;C-type lectin receptors (CLRs);Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell;Extracellular matrix organization	RNA	Endogenous	02	0.885491126996244	0
ICOS	ICOS	All Probes;Intracellular signaling by second messengers;Costimulation by the CD28 family;Diseases of signal transduction	RNA	Endogenous	02	0.830192189940253	0
IFI27	IFI27	All Probes;Interferon Signaling	RNA	Endogenous	02	0.208962018712977	0
IGF1	IGF1	All Probes;Peptide hormone metabolism;Platelet activation, signaling and aggregation	RNA	Endogenous	02	0.783671728167424	0
IGFBP3	IGFBP3	All Probes;Transcriptional Regulation by TP53;Post-translational protein modification	RNA	Endogenous	02	0.512468099345327	0
IL12RB2	IL12RB2	All Probes;Interleukin-12 family signaling	RNA	Endogenous	02	0.93426695446047	0
IL13	IL13	All Probes;Interleukin-4 and Interleukin-13 signaling;Interleukin-1 family signaling	RNA	Endogenous	02	0.930252980246775	0
IL1A	IL1A	All Probes;Interleukin-10 signaling;Cellular responses to external stimuli;Interleukin-4 and Interleukin-13 signaling;Interleukin-1 family signaling	RNA	Endogenous	02	0.945567925648173	0
IL1R1	IL1R1	All Probes;Interleukin-10 signaling;Interleukin-1 family signaling	RNA	Endogenous	02	0.732688669023126	0
IL1R2	IL1R2	All Probes;Interleukin-10 signaling;Interleukin-1 family signaling	RNA	Endogenous	02	0.94204151510161	0
IL1RL1	IL1RL1	All Probes;Intracellular signaling by second messengers;Interleukin-1 family signaling	RNA	Endogenous	02	0.782225016542202	0
IL1RN	IL1RN	All Probes;Interleukin-10 signaling;Interleukin-1 family signaling	RNA	Endogenous	02	0.749439612408701	0
IL22RA2	IL22RA2	All Probes;Interleukin-20 family signaling	RNA	Endogenous	02	0.928004485849836	0
IL2RA	IL2RA	All Probes;FLT3 Signaling;Interleukin-2 family signaling;MAPK family signaling cascades;Transcriptional regulation by RUNX1	RNA	Endogenous	02	0.79515526871382	0
IL2RB	IL2RB	All Probes;FLT3 Signaling;Interleukin-2 family signaling;MAPK family signaling cascades	RNA	Endogenous	02	0.775993580235811	0
IL32	IL32	All Probes;Other interleukin signaling	RNA	Endogenous	02	0.771008239220738	0
IL34	IL34	All Probes;Other interleukin signaling	RNA	Endogenous	02	0.791449040273901	0
IL4	IL4	All Probes;Interleukin-4 and Interleukin-13 signaling;Interleukin-1 family signaling	RNA	Endogenous	02	0.803628702514503	0
IL7R	IL7R	All Probes;Vesicle-mediated transport;Interleukin-7 signaling	RNA	Endogenous	02	0.655546105425048	0
IRF4	IRF4	All Probes;Interleukin-4 and Interleukin-13 signaling;Interferon Signaling	RNA	Endogenous	02	0.756150907791697	0
ITGA2	ITGA2	All Probes;Axon guidance;Extracellular matrix organization	RNA	Endogenous	02	0.132517278622373	0
ITGA4	ITGA4	All Probes;Cell surface interactions at the vascular wall;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell;Extracellular matrix organization	RNA	Endogenous	02	0.739836009185297	0
ITGAL	ITGAL	All Probes;Neutrophil degranulation;Cell surface interactions at the vascular wall;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell;Extracellular matrix organization	RNA	Endogenous	02	0.720539326596365	0
ITGB3	ITGB3	All Probes;FLT3 Signaling;Signaling by VEGF;Diseases of signal transduction;MAPK family signaling cascades;Cell surface interactions at the vascular wall;Axon guidance;Platelet activation, signaling and aggregation;Extracellular matrix organization	RNA	Endogenous	02	0.925999017696114	0
ITK	ITK	All Probes;TCR signaling;Fc epsilon receptor (FCERI) signaling	RNA	Endogenous	02	0.688853719874712	0
JAML	JAML	All Probes;Cell surface interactions at the vascular wall;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.732897629820097	0
KBTBD8	KBTBD8	All Probes;Post-translational protein modification;Class I MHC mediated antigen processing & presentation	RNA	Endogenous	02	0.892351986922823	0
KDR	KDR	All Probes;Signaling by VEGF;Extracellular matrix organization	RNA	Endogenous	02	0.531198578644235	0
KIT	KIT	All Probes;FLT3 Signaling;Intracellular signaling by second messengers;Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors;Diseases of signal transduction;MAPK family signaling cascades	RNA	Endogenous	02	0.726763387365801	0
KLF4	KLF4	All Probes;Transcriptional regulation of white adipocyte differentiation;Peptide hormone metabolism;FOXO-mediated transcription	RNA	Endogenous	02	0.823271113367437	0
KLRB1	KLRB1	All Probes;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.837737022070781	0
KLRC1	KLRC1	All Probes;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.941325172875335	0
KLRC2	KLRC2	All Probes;DAP12 interactions	RNA	Endogenous	02	0.873993611396875	0
KLRD1	KLRD1	All Probes;DAP12 interactions;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.709871054324364	0.2
KLRF1	KLRF1	All Probes;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.93114971997282	0
LAIR1	LAIR1	All Probes;Neutrophil degranulation;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.706898818601272	0
LAMB3	LAMB3	All Probes;Cell-Cell communication;Extracellular matrix organization	RNA	Endogenous	02	0.406449824448235	0
LAMC2	LAMC2	All Probes;Cell-Cell communication;Extracellular matrix organization	RNA	Endogenous	02	0.403148808177045	0
LAMP3	LAMP3	All Probes	RNA	Endogenous	02	0.411812706505157	0
LEF1	LEF1	All Probes;Signaling by WNT;Transcriptional regulation of granulopoiesis	RNA	Endogenous	02	0.779036894838094	0
LIF	LIF	All Probes;Interleukin-6 family signaling;Interleukin-10 signaling;Interleukin-4 and Interleukin-13 signaling	RNA	Endogenous	02	0.858990406464352	0
LIFR	LIFR	All Probes;Interleukin-6 family signaling;Transcriptional regulation by RUNX1	RNA	Endogenous	02	0.356120067239029	0
LILRA1	LILRA1	All Probes;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.91978061514557	0
LILRA4	LILRA4	All Probes;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.822239277314937	0
LILRA5	LILRA5	All Probes;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.862886468095934	0
LILRB1	LILRB1	All Probes;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.855077669452587	0
LILRB2	LILRB2	All Probes	RNA	Endogenous	02	0.775413309923119	0
LRRC32	LRRC32	All Probes	RNA	Endogenous	02	0.882540053698556	0
LRRN3	LRRN3	All Probes	RNA	Endogenous	02	0.930189410517517	0
LTA	LTA	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	02	0.912101366869217	0
LTK	LTK	All Probes	RNA	Endogenous	02	0.911858948232612	0
LY86	LY86	All Probes;Toll-like Receptor Cascades	RNA	Endogenous	02	0.843881069727374	0
LY9	LY9	All Probes	RNA	Endogenous	02	0.795059897613178	0
LYZ	LYZ	All Probes;Neutrophil degranulation;Antimicrobial peptides;Amyloid fiber formation	RNA	Endogenous	02	0.463822953435436	0
MAF	MAF	All Probes;Transcriptional regulation by RUNX2	RNA	Endogenous	02	0.855331588793794	0
MAPT	MAPT	All Probes;Neuronal System;Programmed Cell Death	RNA	Endogenous	02	0.911173134161721	0
MARCO	MARCO	All Probes;Vesicle-mediated transport	RNA	Endogenous	02	0.407091594644199	0
MCAM	MCAM	All Probes	RNA	Endogenous	02	0.793509557716903	0
MIAT	MIAT	All Probes	RNA	Endogenous	02	0.699504496369061	0
MME	MME	All Probes;Neutrophil degranulation;Peptide hormone metabolism	RNA	Endogenous	02	0.898254633520777	0
MMP1	MMP1	All Probes;Interleukin-4 and Interleukin-13 signaling;Cell surface interactions at the vascular wall;Extracellular matrix organization	RNA	Endogenous	02	-0.00170781292856809	0
MMP3	MMP3	All Probes;Signaling by Nuclear Receptors;Interleukin-4 and Interleukin-13 signaling;GPCR downstream signalling;Extracellular matrix organization	RNA	Endogenous	02	0.917786118035978	0
MMP9	MMP9	All Probes;Neutrophil degranulation;Signaling by Nuclear Receptors;Interleukin-4 and Interleukin-13 signaling;Axon guidance;Extracellular matrix organization	RNA	Endogenous	02	0.610495880676761	0
MMRN2	MMRN2	All Probes	RNA	Endogenous	02	0.865508829947049	0
MRC1	MRC1	All Probes;Class I MHC mediated antigen processing & presentation	RNA	Endogenous	02	0.52284647426554	0
MS4A2	MS4A2	All Probes;Fc epsilon receptor (FCERI) signaling	RNA	Endogenous	02	0.848004704170053	0
MSR1	MSR1	All Probes;Vesicle-mediated transport	RNA	Endogenous	02	0.78091482930529	0
NCR1	NCR1	All Probes;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.922219483328163	0
NFATC1	NFATC1	All Probes;C-type lectin receptors (CLRs);Fc epsilon receptor (FCERI) signaling;Signaling by WNT;Signaling by the B Cell Receptor (BCR)	RNA	Endogenous	02	0.876960541039481	0
NGF	NGF	All Probes;Death Receptor Signalling;Signaling by NTRKs	RNA	Endogenous	02	0.935533807560023	0
NLRP3	NLRP3	All Probes;Post-translational protein modification;Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	RNA	Endogenous	02	0.824708430236575	0
NOD2	NOD2	All Probes;Interleukin-17 signaling;Post-translational protein modification;Interleukin-1 family signaling;Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways;Toll-like Receptor Cascades	RNA	Endogenous	02	0.933917491197692	0
NOS3	NOS3	All Probes;Metabolism of vitamins and cofactors;Signaling by VEGF;Signaling by Nuclear Receptors;Platelet homeostasis	RNA	Endogenous	02	0.926292756624375	0
NOTCH4	NOTCH4	All Probes;Signaling by NOTCH	RNA	Endogenous	02	0.740012017529388	0
NR4A1	NR4A1	All Probes;Intracellular signaling by second messengers;Diseases of signal transduction	RNA	Endogenous	02	0.643401432348702	0
NRP1	NRP1	All Probes;Signaling by VEGF;Axon guidance	RNA	Endogenous	02	0.857610622000283	0
NTRK1	NTRK1	All Probes;Signaling by NTRKs	RNA	Endogenous	02	0.948815557660661	0
OLFML2B	OLFML2B	All Probes	RNA	Endogenous	02	0.917696849749945	0
PALMD	PALMD	All Probes	RNA	Endogenous	02	0.862041503625444	0
PAX5	PAX5	All Probes;Transcriptional regulation by RUNX1	RNA	Endogenous	02	0.675465269627394	0
PDGFB	PDGFB	All Probes;FLT3 Signaling;Intracellular signaling by second messengers;Signaling by PDGF;Diseases of signal transduction;MAPK family signaling cascades;Platelet activation, signaling and aggregation;Extracellular matrix organization	RNA	Endogenous	02	0.909679309207725	0
PDGFD	PDGFD	All Probes;Signaling by PDGF	RNA	Endogenous	02	0.88930761550428	0
PDGFRA	PDGFRA	All Probes;FLT3 Signaling;Intracellular signaling by second messengers;Signaling by PDGF;Diseases of signal transduction;MAPK family signaling cascades	RNA	Endogenous	02	0.743602508235451	0
PDGFRB	PDGFRB	All Probes;FLT3 Signaling;Intracellular signaling by second messengers;Signaling by PDGF;Diseases of signal transduction;MAPK family signaling cascades	RNA	Endogenous	02	0.644276965547814	0
PNOC	PNOC	All Probes;GPCR ligand binding;GPCR downstream signalling	RNA	Endogenous	02	0.890219116234606	0
POU2F2	POU2F2	All Probes;RNA polymerase II transcribes snRNA genes	RNA	Endogenous	02	0.745953410965378	0
PPP2R2B	PPP2R2B	All Probes	RNA	Endogenous	02	0.922497099563873	0
PRF1	PRF1	All Probes	RNA	Endogenous	02	0.842479046799169	0
PROM1	PROM1	All Probes	RNA	Endogenous	02	0.703112157025671	0
PTCRA	PTCRA	All Probes;Signaling by NOTCH	RNA	Endogenous	02	0.899227579902845	0
PTGER4	PTGER4	All Probes;GPCR ligand binding;GPCR downstream signalling	RNA	Endogenous	02	0.785300629020966	0
RASGRP1	RASGRP1	All Probes;FLT3 Signaling;Fc epsilon receptor (FCERI) signaling;MAPK family signaling cascades;Signaling by the B Cell Receptor (BCR);GPCR downstream signalling;Platelet activation, signaling and aggregation	RNA	Endogenous	02	0.855923428067418	0
RIPK3	RIPK3	All Probes;Transport of small molecules;Programmed Cell Death;Toll-like Receptor Cascades	RNA	Endogenous	02	0.865103373347163	0
ROBO4	ROBO4	All Probes	RNA	Endogenous	02	0.866492079725179	0
RORC	RORC	All Probes;Interleukin-4 and Interleukin-13 signaling	RNA	Endogenous	02	0.609864128855167	0
RUNX1	RUNX1	All Probes;Signaling by NOTCH;Signaling by Nuclear Receptors;Transcriptional regulation by RUNX1;Transcriptional regulation by RUNX2;Transcriptional regulation of granulopoiesis;Transport of small molecules	RNA	Endogenous	02	0.651177117424118	0
RUNX3	RUNX3	All Probes;Signaling by WNT	RNA	Endogenous	02	0.807212574341272	0
S100A12	S100A12	All Probes;Neutrophil degranulation;Interleukin-1 family signaling;DDX58/IFIH1-mediated induction of interferon-alpha/beta;Toll-like Receptor Cascades	RNA	Endogenous	02	0.932241475529143	0
S100A8	S100A8	All Probes;Signaling by Rho GTPases;Neutrophil degranulation;Antimicrobial peptides;Toll-like Receptor Cascades	RNA	Endogenous	02	0.646330440632887	0
S100A9	S100A9	All Probes;Signaling by Rho GTPases;Neutrophil degranulation;Antimicrobial peptides;Toll-like Receptor Cascades	RNA	Endogenous	02	0.410313462071546	0
SELE	SELE	All Probes;Cell surface interactions at the vascular wall	RNA	Endogenous	02	0.918717790857504	0
SERPINB2	SERPINB2	All Probes;Interleukin-12 family signaling	RNA	Endogenous	02	0.925432998405178	0
SGK1	SGK1	All Probes;Transcriptional Regulation by TP53;Transport of small molecules	RNA	Endogenous	02	0.758998855508908	0
SH2D1A	SH2D1A	All Probes;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.798856781087912	0
SH2D1B	SH2D1B	All Probes;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.841212092923619	0.2
SIGLEC1	SIGLEC1	All Probes;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.739505653334879	0
SLAMF6	SLAMF6	All Probes;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.707584353287269	0
SLC7A5	SLC7A5	All Probes;Transport of small molecules;Cell surface interactions at the vascular wall;Metabolism of amino acids and derivatives	RNA	Endogenous	02	0.726110857370801	0
SNAI1	SNAI1	All Probes;Intracellular signaling by second messengers	RNA	Endogenous	02	0.923262273933381	0
SPP1	SPP1	All Probes;Signaling by PDGF;Post-translational protein modification;Extracellular matrix organization	RNA	Endogenous	02	0.221630898455611	0
SYT17	SYT17	All Probes	RNA	Endogenous	02	0.491032236308683	0
TCF7	TCF7	All Probes;Signaling by WNT	RNA	Endogenous	02	0.7772965558656	0
TCL1A	TCL1A	All Probes	RNA	Endogenous	02	0.717215524932281	0
TGFBR2	TGFBR2	All Probes;Post-translational protein modification;Diseases of signal transduction;Signaling by TGF-beta family members	RNA	Endogenous	02	0.869515078932346	0
THBD	THBD	All Probes;Cell surface interactions at the vascular wall	RNA	Endogenous	02	0.839479386421156	0
THBS1	THBS1	All Probes;Signaling by PDGF;Post-translational protein modification;Transcriptional regulation by RUNX1;Platelet activation, signaling and aggregation;Extracellular matrix organization	RNA	Endogenous	02	0.408878081196891	0
THBS2	THBS2	All Probes;Signaling by PDGF;Post-translational protein modification	RNA	Endogenous	02	0.385956036204775	0
THY1	THY1	All Probes;Post-translational protein modification	RNA	Endogenous	02	0.714798424838985	0
TIAM1	TIAM1	All Probes;Signaling by Rho GTPases;Death Receptor Signalling;Axon guidance;Signaling by NTRKs;GPCR downstream signalling	RNA	Endogenous	02	0.848785577367198	0
TIE1	TIE1	All Probes	RNA	Endogenous	02	0.857514033683903	0
TLR1	TLR1	All Probes;Antimicrobial peptides;Class I MHC mediated antigen processing & presentation;Toll-like Receptor Cascades	RNA	Endogenous	02	0.884704790793876	0
TLR10	TLR10	All Probes;Toll-like Receptor Cascades	RNA	Endogenous	02	0.831687951538727	0
TLR2	TLR2	All Probes;Neutrophil degranulation;Antimicrobial peptides;Class I MHC mediated antigen processing & presentation;Toll-like Receptor Cascades	RNA	Endogenous	02	0.296542716418683	0
TLR3	TLR3	All Probes;Toll-like Receptor Cascades	RNA	Endogenous	02	0.764723629243643	0
TLR4	TLR4	All Probes;Class I MHC mediated antigen processing & presentation;Programmed Cell Death;Toll-like Receptor Cascades	RNA	Endogenous	02	0.822895824229978	0
TNC	TNC	All Probes;Post-translational protein modification;Extracellular matrix organization	RNA	Endogenous	02	0.406565282237233	0
TNFAIP6	TNFAIP6	All Probes;Neutrophil degranulation	RNA	Endogenous	02	0.927272061561395	0
TNFRSF13B	TNFRSF13B	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	02	0.742802062617159	0
TNFRSF13C	TNFRSF13C	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	02	0.477854418558918	0
TNFRSF17	TNFRSF17	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	02	0.82107905384009	0
TNFRSF18	TNFRSF18	All Probes;Transcriptional regulation by RUNX1;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	02	0.749037028683175	0
TNFRSF1B	TNFRSF1B	All Probes;Interleukin-10 signaling;Neutrophil degranulation;Interleukin-4 and Interleukin-13 signaling;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	02	0.817881730234163	0
TNFRSF25	TNFRSF25	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	02	0.766694133004304	0
TNFRSF4	TNFRSF4	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	02	0.844506902550314	0
TNFRSF8	TNFRSF8	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	02	0.928558665136403	0
TPSB2	TPSB2	All Probes	RNA	Endogenous	02	0.518976402035807	0
TRAT1	TRAT1	All Probes;TCR signaling;Intracellular signaling by second messengers;Diseases of signal transduction	RNA	Endogenous	02	0.80027012960976	0
TRBV28	TRBV28	All Probes	RNA	Endogenous	02	0.743562917332352	0
TREM1	TREM1	All Probes;DAP12 interactions;Cell surface interactions at the vascular wall;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.64765831476412	0
TREM2	TREM2	All Probes;DAP12 interactions;Axon guidance;Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	RNA	Endogenous	02	0.745690182640161	0
TSPAN7	TSPAN7	All Probes;Cell surface interactions at the vascular wall;Neuronal System	RNA	Endogenous	02	0.570296918629138	0
